"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.974778699E1,-5.246662140E0,-2.131060123E0,1.251657009E-1,5.664322317E0
1.976730923E1,-7.261462212E0,-2.390243053E0,-1.198311329E0,7.738090549E0
1.978685871E1,-5.732138634E0,-2.029312134E0,-1.388281822E0,6.237214721E0
1.980639454E1,-1.971753597E0,-1.468183041E0,-7.495607734E-1,2.570061291E0
1.982593042E1,-6.302628517E-1,-1.091066360E0,-2.784232199E-1,1.290417202E0
1.984546626E1,-7.682988644E-1,-9.664473534E-1,-3.433252275E-1,1.281474090E0
1.986500214E1,9.824109077E-1,-1.858320236E-1,-1.287479401E-1,1.008087677E0
1.988452438E1,2.374450445E0,6.921281815E-1,-2.415948808E-1,2.485040125E0
1.990407381E1,2.106222868E0,1.370763779E0,-2.747408748E-1,2.527973626E0
1.992360970E1,1.814001083E0,2.377292633E0,-1.819089502E-1,2.995865661E0
1.994313194E1,2.060103416E0,4.496646881E0,-2.531088591E-1,4.952567350E0
1.996268136E1,3.665714979E0,6.503788948E0,1.262512207E0,7.571702191E0
1.998221725E1,7.003007412E0,6.384775162E0,2.570040226E0,9.818990449E0
2.000173949E1,1.047032642E1,5.352003098E0,1.516873479E0,1.185633070E1
2.002128891E1,1.305412102E1,3.799631119E0,9.517616034E-1,1.362912772E1
2.004082480E1,1.400516224E1,1.690341949E0,1.638698816E0,1.420166043E1
2.006034704E1,1.451651669E1,-5.926723480E-1,3.285172224E0,1.489539774E1
2.007989647E1,1.473560810E1,-7.587594986E-1,2.927284002E0,1.504270101E1
2.009943230E1,1.442534828E1,-7.118415833E-2,2.024834633E0,1.456693844E1
2.011895454E1,1.191822529E1,5.902827263E0,-9.417735934E-1,1.333320671E1
2.013850402E1,1.694273949E-1,1.395691109E1,-4.671499252E0,1.471893264E1
2.015803985E1,-5.581582069E0,1.222397804E0,-2.218095303E0,6.129295356E0
2.017756209E1,2.238864899E0,-6.273097038E0,1.390506387E0,6.804246505E0
2.019711157E1,7.921620369E0,-3.089903831E0,6.743135929E0,1.085216371E1
2.021664740E1,4.376161098E0,2.376675606E0,1.739670753E0,5.275019168E0
2.023616964E1,-1.126121879E0,1.935197830E0,-3.961209774E0,4.550200435E0
2.025571907E1,2.488477230E-1,8.430376053E-1,-1.692217112E0,1.906891802E0
2.027525490E1,3.841010571E0,6.040220261E-1,-2.967894077E-3,3.888214708E0
2.029477714E1,1.965791345E0,1.476430893E-1,1.070222855E0,2.243102996E0
2.031432662E1,-1.089669704E0,-1.135854721E-1,2.835525870E-1,1.131673007E0
2.033386246E1,5.944253206E-1,2.461595535E-1,8.628118038E-2,6.491382208E-1
2.035339829E1,1.421704650E0,4.426994324E-1,4.233407974E-1,1.548045326E0
2.037293412E1,1.532561183E-1,1.116209030E-1,-1.385042667E-1,2.347979891E-1
2.039246996E1,-2.380957007E-1,8.966541290E-2,-7.791638374E-2,2.660834678E-1
2.041200579E1,4.073908329E-1,-7.330608368E-2,4.739908576E-1,6.292919877E-1
2.043154162E1,9.252409935E-1,-5.708303452E-1,8.035947680E-1,1.351918167E0
2.045107746E1,5.665515661E-1,-4.405441284E-1,7.816636562E-1,1.061158743E0
2.047061329E1,1.791377068E-1,-2.603340149E-1,6.084766388E-1,6.856441769E-1
2.049014912E1,-1.239526272E-2,-5.631351471E-2,4.682642221E-1,4.718010558E-1
2.050968496E1,1.304513216E-1,5.301952362E-2,-1.632845402E-2,1.417576651E-1
2.052922079E1,1.687138081E-1,9.783077240E-2,-5.886077881E-2,2.037149978E-1
2.054875662E1,2.795565128E-2,1.555471420E-1,4.001938105E-1,4.302691225E-1
2.056829246E1,-5.205978155E-1,5.682468414E-1,4.995552301E-1,9.184127538E-1
2.058782829E1,-8.952447176E-1,5.288143158E-1,3.626692295E-2,1.040395586E0
2.060736412E1,-5.074630976E-1,5.604848862E-1,-4.999690056E-1,9.064386960E-1
2.062689996E1,-4.651000500E-1,1.130093575E0,-7.759718299E-1,1.447605549E0
2.064643579E1,-1.183871746E0,1.138097763E0,-1.367843032E0,2.137244345E0
2.066597162E1,-1.863124251E0,1.368956566E0,-7.232258320E-1,2.422463552E0
2.068550746E1,-3.194684982E0,2.561189651E0,-2.298848629E-1,4.101042748E0
2.070504329E1,-3.189420223E0,3.139121056E0,-9.462940693E-2,4.476096188E0
2.072457912E1,-2.813063383E0,5.264791489E0,7.240412235E-1,6.012951913E0
2.074411496E1,-6.072360992E0,1.026049995E1,1.053648829E0,1.196919392E1
2.076363714E1,-1.130055714E1,9.571665764E0,-4.997301102E-1,1.481786446E1
2.078318657E1,-9.760746002E0,5.871358395E0,-1.951594353E-1,1.139223855E1
2.080272240E1,-4.012074471E-1,4.784655094E0,9.040033817E-2,4.802297784E0
2.082224464E1,3.751070976E0,6.985489845E0,4.063345909E0,8.909454631E0
2.084179407E1,-3.055240631E0,5.592358589E0,-9.319982529E-1,6.440309825E0
2.086132985E1,-7.453852654E0,2.965691566E0,-1.535125256E0,8.167732574E0
2.088085209E1,-8.023021698E0,1.219113827E0,-1.519519925E0,8.256152645E0
2.090040152E1,-5.850201130E0,-1.042690754E0,-1.030033708E0,6.031005447E0
2.091993735E1,-5.410836220E0,-1.225533485E0,-1.423000097E0,5.727478520E0
2.093945954E1,-7.821265221E0,-2.789427519E0,-9.966659546E-1,8.363398745E0
2.095900897E1,-8.676454544E0,-2.772047043E0,-1.136529446E0,9.179150693E0
2.097854480E1,-6.554025650E0,-2.498359680E0,-1.546061277E0,7.182434043E0
2.099806699E1,-3.685346603E0,-2.204327106E0,-1.207311153E0,4.460766504E0
2.101761641E1,-2.202023506E0,-2.385906219E0,-9.522740841E-1,3.383530987E0
2.103715225E1,-1.928910255E0,-2.377817631E0,-1.016862869E0,3.226255035E0
2.105668808E1,-1.943651438E0,-2.012083530E0,-5.988819003E-1,2.860930019E0
2.107622386E1,-1.261877537E0,-1.362147331E0,-2.032235265E-1,1.867907940E0
2.109575970E1,-1.491091251E-1,-5.584449768E-1,7.370257378E-2,5.826889331E-1
2.111528188E1,5.063867569E-1,6.849374771E-1,4.332481623E-1,9.556520628E-1
2.113483131E1,1.388973594E0,2.528113365E0,6.891313791E-1,2.965721984E0
2.115436714E1,3.581335545E0,4.657302856E0,1.699321508E0,6.115891412E0
2.117388933E1,5.811595917E0,6.099868774E0,3.026651382E0,8.952299412E0
2.119343876E1,7.776897907E0,6.500102997E0,2.911010265E0,1.054539998E1
2.121297459E1,9.500391960E0,6.615114212E0,8.645285964E-1,1.160881532E1
2.123249678E1,1.157463646E1,5.793600082E0,1.267280817E0,1.300553773E1
2.125204621E1,1.467576599E1,3.325563431E0,2.930699825E0,1.533057341E1
2.127158199E1,1.454724121E1,-7.623920441E-1,4.306573391E0,1.519045894E1
2.129110417E1,1.442983627E1,-2.713282585E0,4.216276169E0,1.527609446E1
2.131065360E1,1.402755260E1,1.188964844E-1,2.901812315E0,1.432504391E1
2.133018944E1,1.127805042E1,1.187557220E0,1.427451611E0,1.142988765E1
2.134971162E1,8.019588470E0,1.842353821E0,-3.910235882E0,9.110324445E0
2.136926100E1,-5.883745193E0,1.370735550E1,-1.057634640E1,1.828576374E1
2.138879683E1,-1.486250019E1,4.441856384E0,-1.155680180E0,1.555505052E1
2.140831902E1,9.753849030E0,-2.472013950E0,1.017167854E1,1.430774155E1
2.142786844E1,1.532828140E1,-5.198123932E0,4.142714500E0,1.670744704E1
2.144740423E1,-1.358740330E-1,-9.758024216E-1,5.854284763E-2,9.869546007E-1
2.146692641E1,-5.485062122E0,4.972239494E0,-3.965250969E0,8.398350274E0
2.148647584E1,8.652096987E-1,1.646403313E0,-3.004487514E0,3.533578486E0
2.150601162E1,6.689292431E0,-8.690252304E-1,1.501518726E0,6.910600304E0
2.152553381E1,3.165007114E0,-9.393386841E-1,2.122082472E0,3.924647910E0
2.154508324E1,-2.959787607E0,4.076490402E-1,-1.878400743E-1,2.993627284E0
2.156461902E1,-8.074916005E-1,1.180472374E0,-7.139395475E-1,1.598520375E0
2.158414121E1,2.052764893E0,3.690443039E-1,4.916836023E-1,2.142846277E0
2.160369063E1,7.611885667E-1,-1.918907166E-1,8.985611796E-1,1.193164815E0
2.162322641E1,-7.109960914E-1,6.384849548E-3,3.469412923E-1,7.911538842E-1
2.164276225E1,-2.384890318E-1,-2.260208130E-4,5.714821815E-1,6.192487006E-1
2.166229803E1,4.547269344E-1,-2.220497131E-1,8.625785112E-1,1.000062172E0
2.168183381E1,3.130489588E-1,-1.554307938E-1,6.485835910E-1,7.367625511E-1
2.170136959E1,-7.850420475E-2,1.750478745E-1,1.978793740E-1,2.756100782E-1
2.172090542E1,8.298921585E-2,3.158359528E-1,-1.106346250E-1,3.447891809E-1
2.174044121E1,3.974732161E-1,-1.402091980E-2,-3.923995495E-1,5.587118668E-1
2.175997699E1,2.767055035E-1,-8.447551727E-2,-4.918998480E-2,2.934649950E-1
2.177951277E1,-2.103489637E-1,2.798414230E-1,-3.176188469E-2,3.515205910E-1
2.179904855E1,-5.477960110E-1,4.344997406E-1,-1.673309207E-1,7.189368062E-1
2.181858438E1,-1.015354633E0,6.000595093E-1,-4.664231241E-1,1.268292938E0
2.183812016E1,-1.070546389E0,7.935276031E-1,-1.251401305E0,1.828048373E0
2.185765594E1,-3.850550652E-1,8.232536316E-1,-2.313624859E0,2.485734083E0
2.187719173E1,-5.931365490E-1,7.702455521E-1,-1.773584962E0,2.022546116E0
2.189672751E1,-3.590195656E0,3.951462746E0,5.252617598E-1,5.364649345E0
2.191626334E1,-5.869462967E0,4.796252251E0,1.381305456E-1,7.581141815E0
2.193578548E1,-6.070871353E0,7.342190742E0,1.415645599E0,9.631578082E0
2.195533490E1,-9.378213882E0,1.220706558E1,3.293051720E-1,1.539713570E1
2.197487069E1,-1.262075996E1,9.113460541E0,-1.242566109E0,1.561674472E1
2.199439287E1,-5.710685730E0,5.028254509E0,1.455114961E0,7.746782201E0
2.201394225E1,6.949263573E0,6.484791279E0,5.508538723E0,1.098584457E1
2.203347803E1,1.638625145E0,8.691217422E0,2.421284199E0,9.169785702E0
2.205300022E1,-8.491127014E0,6.833724976E0,-1.536775827E0,1.100730280E1
2.207254959E1,-1.222116470E1,1.472255707E0,-1.711871386E0,1.242798886E1
2.209208537E1,-9.806055069E0,-1.310910225E0,-2.491441250E0,1.020218021E1
2.211160756E1,-5.490600109E0,-1.933773041E0,-2.982747555E-2,5.821259091E0
2.213115694E1,-4.451693058E0,-2.189134121E0,-1.646289349E0,5.226867886E0
2.215069272E1,-6.331228256E0,-2.867529631E0,-6.175291538E-1,6.977715935E0
2.217021490E1,-7.818137169E0,-3.049473763E0,-1.439524770E0,8.514387270E0
2.218976428E1,-6.760423183E0,-2.571821690E0,-1.588383794E0,7.405440669E0
2.220930006E1,-3.947065830E0,-1.940380096E0,-1.700229645E0,4.715419857E0
2.222882225E1,-1.898805857E0,-1.761671066E0,-1.216640830E0,2.861671459E0
2.224837162E1,-9.363088608E-1,-1.503967285E0,-8.866471052E-1,1.981094386E0
2.226790740E1,8.648538589E-2,-1.138586044E0,-3.621779084E-1,1.197927685E0
2.228742959E1,1.992686033E0,-2.174911499E-1,-5.652506351E-1,2.082692562E0
2.230697897E1,3.121745825E0,1.342017174E0,-8.692799211E-1,3.507414243E0
2.232651475E1,2.814295292E0,2.773129463E0,-2.598846257E-1,3.959551114E0
2.234603694E1,4.493676662E0,4.988756180E0,1.435383558E0,6.865940877E0
2.236558631E1,7.361612320E0,7.440100670E0,3.467927217E0,1.102610326E1
2.238512209E1,1.059375000E1,7.217632294E0,3.191276073E0,1.321007184E1
2.240464428E1,1.264391994E1,5.825274467E0,3.260018528E-1,1.392511441E1
2.242419365E1,1.359311199E1,4.246788979E0,1.685588837E0,1.434047140E1
2.244372944E1,1.416646385E1,1.618668556E0,1.684047699E0,1.435774365E1
2.246325157E1,1.420773125E1,-9.563121796E-1,2.427603006E0,1.444532508E1
2.248280100E1,1.555006599E1,-2.381044388E0,3.331134796E0,1.608012387E1
2.250233678E1,1.494588470E1,1.015663147E-1,4.097092628E0,1.549761121E1
2.252185891E1,1.022182083E1,2.111385345E0,-1.281132221E0,1.051593405E1
2.254140829E1,-1.457721472E0,1.290053558E1,-9.027659416E0,1.581288730E1
2.256094407E1,-1.493646240E1,7.972053528E0,-5.164346218E0,1.770090445E1
2.258046626E1,7.550302982E0,-2.086184502E0,6.148147106E0,9.957858893E0
2.260001563E1,1.760383797E1,-2.272949696E0,3.252044678E0,1.804542064E1
2.261955141E1,1.672747374E0,-2.286519051E0,5.979814529E0,6.616980803E0
2.263907355E1,-7.604290009E0,2.573790550E0,-3.140417099E0,8.620431769E0
2.265862298E1,-2.420695305E0,1.535490036E0,-2.424186707E0,3.754221171E0
2.267815871E1,4.612753868E0,-1.081123352E-1,-4.411620200E-1,4.635063155E0
2.269769449E1,4.555785656E0,-2.089233398E-1,2.514803171E0,5.207981077E0
2.271723027E1,-2.587311983E0,4.232616425E-1,-4.699056447E-1,2.663483627E0
2.273676605E1,-3.490254164E0,2.620563507E-1,-2.345345914E-1,3.507927327E0
2.275628819E1,3.803544641E-1,-1.961669922E-1,1.437442660E0,1.499797456E0
2.277583756E1,2.102029771E-1,-9.392642975E-2,1.127852678E0,1.151112127E0
2.279537334E1,-7.002684474E-1,1.486558914E-1,1.023942232E-1,7.231590762E-1
2.281489553E1,4.347532392E-1,7.028484344E-2,-1.379243731E-1,4.614904884E-1
2.283444490E1,1.842975378E0,3.127927780E-1,6.107091904E-3,1.869340756E0
2.285398068E1,1.340444684E0,4.681329727E-1,3.443233967E-1,1.460992482E0
2.287351641E1,2.531760931E-1,3.851604462E-2,3.650420308E-1,4.459117671E-1
2.289305220E1,4.610910416E-1,-2.496538162E-1,3.635528088E-1,6.380459398E-1
2.291258798E1,7.586293221E-1,-1.766414642E-1,4.934355617E-1,9.220625297E-1
2.293212371E1,-2.728819847E-3,6.971359253E-2,2.556008101E-1,2.649513267E-1
2.295165949E1,-4.438514709E-1,7.136535645E-2,-1.725065708E-1,4.815139243E-1
2.297119527E1,-4.909312725E-2,3.288936615E-1,-9.928524494E-2,3.470428440E-1
2.299073105E1,-2.778110504E-1,5.186910629E-1,-3.163692951E-1,6.680635669E-1
2.301026678E1,-7.400331497E-1,3.286046982E-1,-5.228073001E-1,9.638244567E-1
2.302980256E1,-8.149709702E-1,2.661170959E-1,-5.983741283E-1,1.045489162E0
2.304933834E1,-1.292793274E0,1.149053574E0,-1.196331024E0,2.103056462E0
2.306887407E1,-1.734566212E0,1.266931534E0,-1.868523598E0,2.846966085E0
2.308840985E1,-2.625978947E0,2.588148117E0,-7.782589197E-1,3.768283834E0
2.310793199E1,-3.895589113E0,4.165870667E0,-5.943090916E-1,5.734395892E0
2.312748136E1,-4.804000854E0,7.664875031E0,9.734739065E-1,9.098152828E0
2.314701714E1,-1.031645966E1,1.021851063E1,5.053437948E-1,1.452937272E1
2.316653928E1,-1.206631470E1,7.973273277E0,-4.356121421E-1,1.446923616E1
2.318608871E1,-5.433688164E0,5.605007172E0,4.295983315E-1,7.818287996E0
2.320562444E1,3.355651855E0,5.997939110E0,4.299085617E0,8.106652212E0
2.322514657E1,2.792717934E0,6.999655247E0,4.889918804E0,8.983638068E0
2.324469594E1,-1.726650715E0,5.415296078E0,-3.642914295E-1,5.695565165E0
2.326423173E1,-6.301757336E0,3.004535675E0,-3.611247540E-1,6.990693187E0
2.328375386E1,-9.566777229E0,6.599731445E-1,-1.000257850E0,9.641540690E0
2.330330324E1,-9.501920700E0,-2.201845169E0,-2.709009647E-1,9.757459017E0
2.332283902E1,-6.672498226E0,-2.786036491E0,-2.637255669E0,7.696710295E0
2.334236115E1,-4.288529873E0,-2.518738747E0,-2.175426483E-1,4.978238458E0
2.336191053E1,-4.837961197E0,-2.616809845E0,-5.568341613E-1,5.528437988E0
2.338144631E1,-6.583490372E0,-2.871022224E0,-9.057294130E-1,7.239161544E0
2.340098204E1,-5.764433384E0,-2.843727589E0,-1.599905014E0,6.623833851E0
2.342051782E1,-3.395301819E0,-2.053352356E0,-1.837541342E0,4.372743821E0
2.344005355E1,-1.779704809E0,-1.598738194E0,-1.193144321E0,2.673369857E0
2.345958933E1,-7.356441021E-1,-1.367294312E0,-5.825425386E-1,1.658318965E0
2.347912506E1,2.917516232E-1,-1.154964447E0,-6.661167145E-1,1.364834554E0
2.349866084E1,1.279406548E0,-1.209602356E-1,-8.632422686E-1,1.548127807E0
2.351818298E1,1.670878887E0,8.256568909E-1,-8.258354664E-1,2.038516562E0
2.353773235E1,2.621531963E0,2.122002602E0,-1.121475548E-1,3.374596561E0
2.355726808E1,4.768563271E0,3.900894165E0,1.089482784E0,6.256448169E0
2.357679027E1,5.689999104E0,5.475097656E0,1.665182590E0,8.070044436E0
2.359633964E1,7.146066666E0,5.937029839E0,2.352612257E0,9.583808039E0
2.361587537E1,9.700203896E0,6.616221428E0,1.569873452E0,1.184621645E1
2.363539751E1,1.116868591E1,6.345870018E0,1.524760723E0,1.293578396E1
2.365494688E1,1.311445713E1,3.363264084E0,1.860584259E0,1.366610057E1
2.367448261E1,1.437311363E1,-2.513761520E-1,3.260740995E0,1.474048905E1
2.369400480E1,1.649211121E1,-1.493211746E0,5.235028744E0,1.736735269E1
2.371355412E1,1.500781822E1,2.345085144E-3,4.463254929E0,1.565743459E1
2.373308990E1,1.108510590E1,1.824576378E0,2.021609068E0,1.141470783E1
2.375261204E1,6.406420231E0,3.550142288E0,-2.515041113E0,7.744104999E0
2.377216141E1,-8.903417587E0,1.205530643E1,-4.978893280E0,1.579210677E1
2.379169714E1,-1.226258564E1,1.071318626E0,-7.081885815E0,1.420112097E1
2.381121928E1,1.004662895E1,-1.392350197E0,3.712569952E0,1.080076701E1
2.383076865E1,1.540349483E1,-2.950134277E-1,5.158730030E0,1.624706686E1
2.385030444E1,3.794858456E-1,-2.092635155E0,7.232813835E0,7.539013687E0
2.386982657E1,-6.144411564E0,8.982238770E-1,-1.420636058E0,6.370149638E0
2.388937594E1,-3.014823437E0,1.375050545E0,-3.805979490E0,5.046325815E0
2.390891167E1,3.852761269E0,7.986593246E-1,-5.900151730E-1,3.978661083E0
2.392843381E1,5.683506966E0,-3.126382828E-1,1.059409142E0,5.789848172E0
2.394798319E1,-2.022594512E-1,1.837301254E-1,4.591858983E-1,5.343382204E-1
2.396751891E1,-3.122084379E0,4.114437103E-1,-5.119133592E-1,3.190415660E0
2.398704105E1,3.221349716E-1,2.561502457E-1,2.164921761E-1,4.650298384E-1
2.400659042E1,1.411510110E0,9.000968933E-2,9.269667268E-1,1.691073578E0
2.402612621E1,-4.201377928E-1,1.849966049E-1,1.502439976E-1,4.830246035E-1
2.404566194E1,-3.732364178E-1,4.633064270E-1,-2.241748571E-2,5.953661164E-1
2.406519766E1,9.166259766E-1,7.979965210E-2,8.044724464E-1,1.222189463E0
2.408473344E1,6.675758362E-1,-2.849197388E-2,6.397316456E-1,9.250545216E-1
2.410426917E1,2.589625120E-1,5.990858078E-1,1.554858088E-1,6.709256475E-1
2.412380496E1,2.885926962E-1,3.475742340E-1,1.994211674E-1,4.938242546E-1
2.414334069E1,1.971975565E-1,9.495830536E-2,3.715494275E-1,4.312226028E-1
2.416287641E1,1.151040792E-1,3.101711273E-1,-1.180561781E-1,3.512724562E-1
2.418241220E1,3.141955137E-1,2.650785446E-1,-3.684750199E-1,5.520500847E-1
2.420194792E1,4.334578514E-1,1.675271988E-1,-1.975315809E-2,4.651249924E-1
2.422148365E1,-2.539834976E-1,4.892358780E-1,2.707451582E-1,6.141354102E-1
2.424101944E1,-1.403543234E0,9.620885849E-1,-3.202298284E-1,1.731500851E0
2.426055516E1,-9.781363010E-1,2.774181366E-1,-1.524163246E0,1.832153118E0
2.428009094E1,1.736638546E-1,1.839218140E-1,-1.842125058E0,1.859411492E0
2.429962667E1,-2.131344318E0,3.314785957E0,-8.273688555E-1,4.026782061E0
2.431916240E1,-4.801968098E0,4.654570580E0,-1.006424665E0,6.762899933E0
2.433869819E1,-4.385642052E0,3.763559341E0,-2.338206172E-1,5.783848823E0
2.435823391E1,-5.563217163E0,6.405344963E0,7.946768999E-1,8.521111469E0
2.437776970E1,-9.746095657E0,9.629846573E0,6.592808366E-1,1.371695946E1
2.439729183E1,-1.130683136E1,7.454725266E0,-4.506631792E-1,1.355066277E1
2.441684115E1,-4.111092091E0,6.091385365E0,2.050193310E0,7.629504993E0
2.443637694E1,3.276497841E0,6.619519234E0,4.106977463E0,8.451079036E0
2.445589907E1,-1.073608398E-1,6.995895863E0,4.320656300E0,8.223269187E0
2.447544844E1,-2.844888687E0,5.118488312E0,-1.895143986E-1,5.859029779E0
2.449498417E1,-5.133208275E0,3.233316422E0,-2.767995596E-1,6.072954822E0
2.451450631E1,-7.885614395E0,1.471899986E0,-1.133413792E0,8.101483246E0
2.453405569E1,-8.369542122E0,-1.479105949E0,-1.147639155E0,8.576366677E0
2.455359141E1,-6.993453503E0,-2.347994328E0,-1.329548836E0,7.495943527E0
2.457311355E1,-4.621574879E0,-2.328676701E0,-9.042918682E-2,5.175892867E0
2.459266292E1,-4.618798733E0,-1.937426090E0,-3.082431555E-1,5.018160563E0
2.461219871E1,-6.924062729E0,-2.301112175E0,-7.705598474E-1,7.336996960E0
2.463173444E1,-5.991058350E0,-2.501425743E0,-1.508431196E0,6.665228846E0
2.465127016E1,-2.443410873E0,-1.882056236E0,-1.419805646E0,3.395326265E0
2.467080594E1,-4.855055809E-1,-1.625185966E0,-9.533038735E-1,1.945696115E0
2.469034167E1,-1.768865585E-1,-1.549586296E0,-7.495569587E-1,1.730416764E0
2.470987746E1,6.393504143E-2,-1.370657444E0,-1.297946870E-1,1.378272897E0
2.472941319E1,1.262603045E0,-8.454504013E-1,-2.654519677E-1,1.542536086E0
2.474893532E1,2.026525974E0,-2.033691406E-1,-6.285393834E-1,2.131484996E0
2.476848470E1,2.136353493E0,4.141216278E-1,-2.330731004E-1,2.188567120E0
2.478802042E1,3.460798740E0,1.944770813E0,3.854460716E-1,3.988462124E0
2.480754261E1,5.720621109E0,4.315756798E0,1.085692525E0,7.247757644E0
2.482709194E1,8.627773285E0,6.217666626E0,1.781289220E0,1.078289578E1
2.484662772E1,1.115739632E1,6.075123787E0,1.173360944E0,1.275818943E1
2.486614985E1,1.312105370E1,5.060990334E0,1.480318308E0,1.414096940E1
2.488569917E1,1.602077103E1,2.060680389E0,3.098035812E0,1.644716796E1
2.490523496E1,1.654432869E1,-1.556506634E0,3.464721441E0,1.697474063E1
2.492475709E1,1.655137444E1,-2.681050301E0,4.777480125E0,1.743445849E1
2.494430647E1,1.460667896E1,-2.020845413E-1,2.462701559E0,1.481420965E1
2.496384220E1,5.832733154E0,7.583094597E0,-3.559337854E0,1.020749654E1
2.498336433E1,-1.546473503E1,1.475829792E1,-9.224390030E0,2.328206946E1
2.500291371E1,-5.190153122E0,-1.402667999E0,1.623719811E0,5.616193815E0
2.502244949E1,1.493118477E1,-1.049091339E0,8.334739685E0,1.713209727E1
2.504197162E1,1.163955879E1,-3.588911057E0,2.833267450E0,1.250547943E1
2.506152094E1,8.263883591E-1,-7.433099747E-1,7.354599476E0,7.438115412E0
2.508105673E1,-3.929476976E0,2.086895943E0,-7.031645775E0,8.321055599E0
2.510057886E1,1.375937700E0,2.598950386E0,-2.547904968E0,3.890959701E0
2.512012824E1,6.835282803E0,5.053672791E-1,-2.031608820E-1,6.856949863E0
2.513966397E1,3.910907745E0,-1.164257050E0,1.948150396E0,4.521723547E0
2.515918615E1,-2.988952398E0,-5.579090118E-2,1.526995301E-1,2.993370376E0
2.517873548E1,-1.578298330E0,9.541950226E-1,-5.884158015E-1,1.935909842E0
2.519827126E1,2.877490044E0,1.525516510E-1,5.956663489E-1,2.942454648E0
2.521780699E1,1.618907452E0,-3.742675781E-1,8.924451470E-1,1.886106014E0
2.523734277E1,-7.602199316E-1,-1.087217331E-1,3.979099393E-1,8.649202735E-1
2.525687850E1,-1.197069287E-1,-1.176071167E-2,4.260184169E-1,4.426734176E-1
2.527641423E1,8.172581196E-1,1.600418091E-1,1.843571663E-1,8.529430107E-1
2.529595001E1,5.765092373E-1,2.685098648E-1,2.700763941E-2,6.365452543E-1
2.531548574E1,5.335617065E-2,2.536773682E-4,2.056702971E-1,2.124787435E-1
2.533502152E1,-3.048595190E-1,1.697254181E-2,4.942964315E-1,5.809960032E-1
2.535455725E1,-7.082108259E-1,-4.132938385E-2,3.881387711E-1,8.086546837E-1
2.537409303E1,-3.097631931E-1,1.847648621E-2,4.002481699E-1,5.064515908E-1
2.539362876E1,-4.767786264E-1,3.113470078E-1,3.021667004E-1,6.446390716E-1
2.541316454E1,-5.784374475E-1,3.136119843E-1,1.494773626E-1,6.747487231E-1
2.543270027E1,-3.282017708E-1,7.491226196E-1,1.885423660E-1,8.393147952E-1
2.545223605E1,-3.710365295E-1,1.049533844E0,2.701401711E-2,1.113516571E0
2.547177178E1,-4.224207401E-1,7.961025238E-1,-6.107808352E-1,1.088701859E0
2.549130751E1,-1.066231728E-1,8.027687073E-1,-1.142868519E0,1.400697880E0
2.551084329E1,-8.466169834E-1,1.123007774E0,-1.706297398E0,2.211189179E0
2.553037902E1,-2.725257397E0,1.921008110E0,-8.408226967E-1,3.438645496E0
2.554991480E1,-4.717490196E0,3.523713112E0,2.056642771E-1,5.891821929E0
2.556943694E1,-5.421154976E0,4.169181824E0,2.054057121E-1,6.842016505E0
2.558898631E1,-7.220723152E0,8.287250519E0,1.950877786E0,1.116348011E1
2.560852204E1,-9.984087944E0,1.137675571E1,1.362930655E0,1.519770254E1
2.562804417E1,-8.132077217E0,7.203896046E0,7.942973375E-1,1.089301181E1
2.564759355E1,3.901003361E0,6.837814808E0,3.655946732E0,8.679832088E0
2.566712928E1,8.915615082E-1,7.781188965E0,2.408394814E0,8.194031316E0
2.568665147E1,-8.012865067E0,6.476526260E0,-2.887283564E-1,1.030702494E1
2.570620079E1,-7.790010929E0,2.538623810E0,-1.423694611E0,8.315995879E0
2.572573657E1,-3.348486900E0,1.044872284E0,-2.463670969E-1,3.516364509E0
2.574525871E1,-4.055966377E0,-8.121943474E-1,6.425420046E-1,4.186094019E0
2.576480803E1,-8.763713837E0,-2.400345802E0,-2.232629299E0,9.356760859E0
2.578434381E1,-9.489761353E0,-3.491907120E0,-2.177187204E0,1.034355500E1
2.580387954E1,-7.442998409E0,-2.742261887E0,-2.326682568E0,8.266297681E0
2.582341532E1,-5.215311050E0,-2.326694489E0,-2.416674137E0,6.201071720E0
2.584295105E1,-4.085035324E0,-2.236623764E0,-2.483867645E0,5.278219202E0
2.586248678E1,-3.801314831E0,-2.428003311E0,-2.085301161E0,4.969273131E0
2.588202256E1,-2.812276602E0,-2.292615414E0,-1.716390371E0,4.013848655E0
2.590155829E1,-1.563560247E0,-1.826639175E0,-1.380545259E0,2.772586615E0
2.592108042E1,-1.146714687E-1,-1.366664886E0,-1.116621017E0,1.768548827E0
2.594062980E1,1.298770189E0,5.408287048E-2,-7.417616248E-1,1.496642666E0
2.596016553E1,1.622255683E0,2.223812103E0,-5.599365234E-1,2.809018099E0
2.597968772E1,2.870322466E0,4.423661232E0,1.129466891E0,5.392886538E0
2.599923704E1,5.304007530E0,6.384825706E0,2.221329212E0,8.592601390E0
2.601877282E1,6.151914120E0,8.168969154E0,2.625068903E0,1.055789236E1
2.603829496E1,8.681548119E0,7.422522545E0,2.168437004E0,1.162605856E1
2.605784428E1,1.144968605E1,5.633247375E0,1.773445249E0,1.288308560E1
2.607738006E1,1.496521282E1,3.436388016E0,1.702518463E0,1.544878398E1
